,Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOURL,UTDate,UTCTime,WhiteELO,BlackELO,Timecontrol,Termination,StartTime,EndDate,EndTime,Link,whitemoves,blackmoves
4,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Ne2,Qxd5
5,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,d3,Nc6
6,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,h4,Ne5
7,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nd2,Qa5
8,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bh3,Nf3+
9,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kf1,e6
10,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nc4,Qd5
11,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bg2,b5
12,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Na5,Bc5
13,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nc3,Qf5
14,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nb3,Nh2+
15,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kg1,Bxd1
16,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nxd1,Nfg4
17,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Be4,Bxf2+
18,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kg2,Qe5
19,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nxf2,Nxf2
20,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bc6+,Ke7
21,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Rg1,Nhg4
22,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Rh1,Qe2
23,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Re1,Qxe1
24,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nd4,f6
25,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nb3,e5
26,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bd2,Qxa1
27,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nxa1,Rad8
28,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nb3,Rd6
29,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bxb5,a6
30,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Ba4,e4
31,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kg1,exd3
32,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Na1,dxc2
33,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nb3,Rxd2
34,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kf1,c1=Q+
35,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Nxc1,Rd1+
36,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kg2,Rxc1
37,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kf3,Rd8
38,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Ke2,Rd4
39,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Bc2,Rxc2+
40,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kf1,Nh3
41,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Ke1,Rd1+
42,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kxd1,Rxb2
43,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,a3,Nhf2+
44,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kc1,Re2
45,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,h5,Ne3
46,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,h6,Nd3+
47,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Kb1,Rb2+
48,Live Chess,Chess.com,2020.10.09,-,Janjay-BOT,GodTierAsian,0-1,8/2p1k1pp/p4p1P/8/8/P2n4/1rn5/K7 w - -,UTC,B01,https://www.chess.com/openings/Scandinavian-Defense-Modern-Variation,2020.10.09,03:54:47,981,2205,120+1,GodTierAsian won by checkmate,03:54:47,2020.10.09,03:57:39,https://www.chess.com/live/game/5558009603,Ka1,Nc2#
0,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,e4,e5
1,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,d4,exd4
2,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,c3,h5
3,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,cxd4,g5
4,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Nf3,f6
5,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Bc4,Nh6
6,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,e5,fxe5
7,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,dxe5,Be7
8,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Qb3,a5
9,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Nc3,h4
10,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Be3,Nc6
11,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,O-O-O,Rb8
12,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,e6,d5
13,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Nxd5,a4
14,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Qc3,Rg8
15,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Rhe1,Ng4
16,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,h3,Nxe3
17,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Rxe3,Ra8
18,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Ne5,Bc5
19,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Red3,Rf8
20,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Nb6,Rxf2
21,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Rxd8+,Nxd8
22,Live Chess,Chess.com,2020.10.09,-,GodTierAsian,Janjay-BOT,1-0,4k3/4Q3/8/2N2Np1/1p5p/7P/Pp4P1/1K6 b - -,UTC,C21,https://www.chess.com/openings/Center-Game-Accepted-Danish-Gambit,2020.10.09,03:52:33,2205,981,120+1,GodTierAsian won by checkmate,03:52:33,2020.10.09,03:54:58,https://www.chess.com/live/game/5558004283,Nxa8,Rf6
